EID,SERIAL_NUMBER,MODEL_NUMBER,VERSION,TESTER_NAME,OVER_ALL_RESULT,COMMENT,START_TIME,END_TIME,Fixture,Module,ESC_Type,ESC,SETPOINT_TEMP_SPEC,TEMP_TOLERANCE_SPEC,FWD_1,FWD_2,FWD_3,FWD_4,FWD_5,FWD_6,FWD_7,FWD_8,FWD_9,FWD_10,FWD_11,FWD_12,FWD_13,FWD_14,FWD_15,FWD_16,FWD_17,FWD_18,FWD_19,FWD_20,REF_1,REF_2,REF_3,REF_4,REF_5,REF_6,REF_7,REF_8,REF_9,REF_10,REF_11,REF_12,REF_13,REF_14,REF_15,REF_16,REF_17,REF_18,REF_19,REF_20,pulseREF_1,pulseREF_2,pulseREF_3,pulseREF_4,pulseREF_5,pulseREF_6,pulseREF_7,pulseREF_8,pulseREF_9,pulseREF_10,pulseREF_11,pulseREF_12,pulseREF_13,pulseREF_14,pulseREF_15,pulseREF_16,pulseREF_17,pulseREF_18,pulseREF_19,pulseREF_20,VOLTSQR_1,VOLTSQR_2,VOLTSQR_3,VOLTSQR_4,VOLTSQR_5,VOLTSQR_6,VOLTSQR_7,VOLTSQR_8,VOLTSQR_9,VOLTSQR_10,VOLTSQR_11,VOLTSQR_12,VOLTSQR_13,VOLTSQR_14,VOLTSQR_15,VOLTSQR_16,VOLTSQR_17,VOLTSQR_18,VOLTSQR_19,VOLTSQR_20,pulseVOLTSQR_1,pulseVOLTSQR_2,pulseVOLTSQR_3,pulseVOLTSQR_4,pulseVOLTSQR_5,pulseVOLTSQR_6,pulseVOLTSQR_7,pulseVOLTSQR_8,pulseVOLTSQR_9,pulseVOLTSQR_10,pulseVOLTSQR_11,pulseVOLTSQR_12,pulseVOLTSQR_13,pulseVOLTSQR_14,pulseVOLTSQR_15,pulseVOLTSQR_16,pulseVOLTSQR_17,pulseVOLTSQR_18,pulseVOLTSQR_19,pulseVOLTSQR_20,SPEC_MIN_ER,SPEC_MAX_ER,SPEC_MIN_RSQ,SPEC_MAX_RSQ,SLOPE_SPEC_MIN,SLOPE_SPEC_MAX,SETPOINT_PRESSURE,SPEC_MIN_ESC_CAP,SPEC_MAX_ESC_CAP,CAPACITANCE,ESC_CAP_MEAS,SLOPE,pulseSLOPE,EFFECTIVERES,pulseEFFECTIVERES,YINTERCEPT,pulseYINTERCEPT,RSQUARED,pulseRSQUARED,Corvus_Installed,BIASTEMP,ADVCIVPKPosA,ADVCIVPKPosB,ADVCIVPKPosA_Idle,ADVCIVPKPosB_Idle,PM_Result_Dir_Name,SLOPE_RATIO,LOWER_SLOPE_RATIO_SPEC,UPPER_SLOPE_RATIO_SPEC,RF_Pulsing_Configuration,CorvusType
Gemini_KGXAZ-927_TESTING,KGXAZ-927_TESTING,KiyoGXPM,2.4,KUAN SHEN MAH,FAILED,RUN BY SIM_DEBUG MODE,13/1/2026 2:08:30 AM,13/1/2026 2:12:50 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.03,0.04,0.05,0.06,0.07,0.08,0.1,0.125,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0.014,0.1,0.1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.6221,54258.9,72487.9,90704,108845,127022,145313,181497,226428,233896,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,0,NULL,0,0,NULL,NULL,0,0,0,0,TRUE,NULL,NULL,NULL,0,0,KGXAZ-994_3_PM2,0.9944375,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1109,KGXAZ-1109,KiyoGXPM,2.4,Mohd Iskandar Jamaludin,PASSED,,14/1/2026 1:55:04 AM,14/1/2026 2:10:04 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0.1,0.102,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.8822,46093.9,61471.5,76841.5,92232.1,107715,123109,153971,192316,230676,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.6857,46207.6,61621.9,76999.3,92449.7,107908,123361,154198,192525,230846,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,204,NULL,7692.69,7698.27,NULL,NULL,-24,67.9062,0.999999,0.999998,TRUE,NULL,NULL,NULL,4.43505,0,KGXAZ-1109_3_PM3,0.999275,0.988885,0.99999,ARIA_Stanza,Extended
PEN-F262831-PM1,KGXF-1842,KiyoGXPM,3,TB9-02,PASSED,NULL,13/1/2026 5:17:04 PM,13/1/2026 5:27:10 PM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0.092,0.096,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.3203,50294.7,66026.4,83538.8,100389,116238,132967,166894,207477,249231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.1258,50519.2,66315,83986.3,100803,116809,133526,167121,208573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,205,NULL,8293.21,8341.98,NULL,NULL,476.625,346.969,0.999983,0.999984,Installed,NULL,NULL,NULL,NULL,NULL,KGXF-1842_3_PM1,0.994154,0.988885,0.99999,ARIA_Forte,Extended
PEN-F262831-PM2,KGXF-1843,KiyoGXPM,3,TB 9-05,PASSED,NULL,13/1/2026 9:10:27 PM,13/1/2026 9:23:52 PM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.084,49884.9,65694.4,83039.7,99848,115768,132396,166485,207655,249609,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.4646,50161.8,66039.4,83405.7,100318,116236,132926,166920,208144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,320,NULL,8314.54,8334.15,NULL,NULL,-41.0937,98.4062,0.999999,0.999997,Installed,NULL,NULL,NULL,NULL,NULL,KGXF-1843_3_PM2,0.997647,0.988885,0.99999,ARIA_Forte,Extended
PEN-F262831-PM4,KGXF-1845,KiyoGXPM,3,TB8-7,PASSED,NULL,14/1/2026 2:59:09 AM,14/1/2026 3:25:51 AM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.002,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.2387,51475.8,67754.4,85598.1,102888,119166,136134,171191,213287,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.6862,51730.9,68026.5,85989.1,103269,119583,136643,171743,213988,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,205.433,NULL,8547.3,8571.01,NULL,NULL,163.125,245.469,0.999997,0.999995,Installed,NULL,NULL,NULL,NULL,NULL,KGXF-1845_3_PM4,0.997234,0.988885,0.99999,ARIA_Sopra,Extended
Gemini_KGXAZ-1096,KGXAZ-1096,KiyoGXPM,2.4,Amirul amri Abu Kasim,PASSED,,14/1/2026 11:49:43 AM,14/1/2026 12:01:47 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.8622,49656.3,65456.5,82540.6,99145.3,114788,131253,165046,205668,247780,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.0721,49907.4,65698.2,82941.8,99485.2,115228,131676,165534,206223,248444,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,206,NULL,8246.73,8266.34,NULL,NULL,260.687,365.625,0.999997,0.999995,TRUE,NULL,NULL,NULL,4.10063,0,KGXAZ-1096_3_PM2,0.997628,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1108,KGXAZ-1108,KiyoGXPM,2.4,Irfan Abdullah,PASSED,,14/1/2026 11:30:44 AM,14/1/2026 11:42:42 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.3925,45410.6,59746.9,76362.6,90751.2,106697,121028,151996,189243,227990,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.4139,45623.2,59962.2,76594.1,91039.5,106990,121393,152354,189772,228482,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,204,NULL,7589.75,7605.8,NULL,NULL,109.156,181.937,0.999998,0.999997,TRUE,NULL,NULL,NULL,3.87136,0,KGXAZ-1108_3_PM2,0.99789,0.988885,0.99999,ARIA_Stanza,Extended
F269567-PM2,KGXF-1846,KiyoGXPM,3,JOE/YONUS,PASSED,NULL,11/2/2026 2:20:23 PM,11/2/2026 2:27:58 PM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.5162,44232.5,58244.8,72333.8,87882.5,102807,117675,146520,183948,219811,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.6594,44447.1,58563.5,72717.6,88308.6,103293,118153,147086,184475,220440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,206.3,NULL,7365.83,7384.69,NULL,NULL,-161.563,-23.5625,0.999998,0.999998,Installed,NULL,NULL,NULL,NULL,NULL,KGXF-1846_3_PM2,0.997446,0.988885,0.99999,ARIA_Forte,Extended
PEN-F265409-PM2,KGXF-1850,KiyoGXPM,3,TB8-04,FAILED,ABORTED on step# 287:,14/2/2026 9:32:49 PM,14/2/2026 9:35:11 PM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Installed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.988885,0.99999,ARIA_Forte,Extended
PEN-F265409-PM2,KGXF-1850,KiyoGXPM,3,TB8-04,PASSED,NULL,14/2/2026 9:41:19 PM,14/2/2026 9:48:17 PM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.2182,47517.4,62664.3,79265,94471.3,110497,126404,157475,196956,236262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.3266,47681.6,62904.9,79562.3,94802.2,110921,126880,158002,198100,237636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,205.5,NULL,7892.81,7938.76,NULL,NULL,69.3437,-79.4375,0.999993,0.999998,Installed,NULL,NULL,NULL,NULL,NULL,KGXF-1850_3_PM2,0.994212,0.988885,0.99999,ARIA_Forte,Extended
Gemini_KGXAZ-1170,KGXAZ-1170,KiyoGXPM,2.4,Mohammad Thoha Abd Kodir,PASSED,,15/2/2026 2:02:04 PM,15/2/2026 2:16:30 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.2812,51533.8,67760.4,85737.1,102984,119210,136288,169663,213514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.2623,51666.8,67916.6,85893.2,103119,119421,136488,169867,213755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,205,NULL,8531.35,8539.68,NULL,NULL,156.781,213.531,0.999998,0.999997,TRUE,NULL,NULL,NULL,3.90134,0,KGXAZ-1170_3_PM4,0.999025,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1170,KGXAZ-1170,KiyoGXPM,2.4,Mohammad Thoha Abd Kodir,FAILED,,15/2/2026 4:58:54 PM,15/2/2026 5:05:34 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.2812,51533.8,67760.4,85737.1,102984,119210,136288,169663,213514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.2623,51666.8,67916.6,85893.2,103119,119421,136488,169867,213755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,205,NULL,8531.35,8539.68,NULL,NULL,156.781,213.531,0.999998,0.999997,TRUE,NULL,NULL,NULL,4.08238,0,KGXAZ-1170_3_PM4,0.999025,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1170,KGXAZ-1170,KiyoGXPM,2.4,Mohammad Thoha Abd Kodir,PASSED,,15/2/2026 5:09:58 PM,15/2/2026 5:21:13 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.8109,46338.4,60930.9,77114.9,92586.2,107234,122586,152700,192083,229380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.6309,46469.4,61087,77300.5,92788.9,107461,122829,152932,192332,229564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,205,NULL,7671.28,7677.09,NULL,NULL,161.906,261.375,0.999998,0.999996,TRUE,NULL,NULL,NULL,4.24408,0,KGXAZ-1170_3_PM4,0.999243,0.988885,0.99999,ARIA_Stanza,Extended
PEN-F269481-PM3,KGXD-153,MckinleyPM,3.1,TB9-07,PASSED,NULL,7/2/2026 8:51:25 PM,7/2/2026 9:02:17 PM,NULL,NULL,839-101612-068,NULL,63,6,100,150,200,250,300,350,400,450,500,550,600,700,800,900,1000,NULL,NULL,NULL,NULL,NULL,-4,105.88,163.48,221.16,280.4,342.2,404.8,466.76,530.56,591.08,652,713.96,835.94,960.08,1083.32,1203.8,NULL,NULL,NULL,NULL,-4,107.6,163.18,220.22,280.02,342.08,403.56,466.42,530.42,590.9,651.94,714,836.82,960.96,1084.86,1205.28,NULL,NULL,NULL,NULL,0,290.225,310.211,331.17,351.16,372.184,392.183,413.208,433.204,454.233,474.223,494.216,535.168,576.187,617.158,658.198,NULL,NULL,NULL,NULL,0,291.906,311.619,332.473,352.189,373.334,393.287,414.198,434.097,455.047,475.093,495.018,536.271,577.061,618.15,658.973,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,1.1,1.3,50,500,680,NULL,NULL,1.22043,1.22195,NULL,NULL,NULL,-19.0492,0.999816,0.999783,Installed,NULL,NULL,NULL,NULL,NULL,KGXD-153_3_PM3,0.998756,0.988885,0.99999,ARIA_Sopra,TxU
Gemini_KGXAZ-1175,KGXAZ-1175,KiyoGXPM,2.4,Muhammad Aiman Yusri,PASSED,,26/2/2026 5:08:00 PM,26/2/2026 5:26:37 PM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.3013,49655.1,65268.4,82522.4,99146.1,114864,131357,165082,205759,247143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.4691,49821.5,65465.7,82759.9,99472,115131,131579,165335,206071,247370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,203.6,NULL,8234.67,8241.06,NULL,NULL,189.656,320.563,0.999997,0.999994,TRUE,NULL,NULL,NULL,3.9432,0,KGXAZ-1175_3_PM1,0.999225,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1137,KGXAZ-1137,KiyoGXPM,2.4,Ahmad Wafi Ab Halim,FAILED,,17/2/2026 4:22:22 AM,17/2/2026 4:41:52 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.3478,49748.8,67044.9,83672.1,100297,116933,134336,167430,209482,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.3478,49748.8,67044.9,83672.1,100297,116933,134336,167430,209482,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,205.5,NULL,8428.02,8428.02,NULL,NULL,42.1562,42.1562,0.999998,0.999998,TRUE,NULL,NULL,NULL,4.66022,0,KGXAZ-1137_3_PM4,1,0.988885,0.99999,ARIA_Stanza,Extended
PEN-F265409-PM1,KGXF-1849,KiyoGXPM,3,TB9-03,PASSED,NULL,16/2/2026 4:35:59 PM,16/2/2026 4:55:57 PM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.4507,50918.8,67091.1,84862.1,102077,118285,135350,170144,212270,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.1005,51124.4,67266.8,85124.4,102282,118466,135514,170424,212422,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,320,NULL,8522.11,8527.07,NULL,NULL,-99.4687,20.0938,0.999998,0.999999,Installed,NULL,NULL,NULL,NULL,NULL,KGXF-1849_3_PM1,0.999418,0.988885,0.99999,ARIA_Sopra,Extended
Gemini_KGXAZ-1137,KGXAZ-1137,KiyoGXPM,2.4,Ahmad Wafi Ab Halim,PASSED,,17/2/2026 5:03:46 AM,17/2/2026 5:15:14 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.3478,49748.8,67044.9,83672.1,100297,116933,134336,167430,209482,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.5837,49723.8,67090.6,83676.8,100318,116971,134403,167523,209622,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,206,NULL,8428.02,8434.11,NULL,NULL,42.1562,10.375,0.999998,0.999999,TRUE,NULL,NULL,NULL,4.40238,0,KGXAZ-1137_3_PM4,0.999278,0.988885,0.99999,ARIA_Stanza,Extended
Gemini_KGXAZ-1131,KGXAZ-1131,KiyoGXPM,2.4,Yazid Romli,PASSED,,18/2/2026 4:46:43 AM,18/2/2026 5:09:14 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0.096,0.1,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.9681,49331.9,64869.3,82048.1,98558.9,114096,130490,162387,204285,243845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.0765,49474,65118.8,82248.1,98871.8,114435,130822,162819,204838,244336,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,205.133,NULL,8155.16,8173.41,NULL,NULL,244.187,298.781,0.999997,0.999994,TRUE,NULL,NULL,NULL,4.13738,0,KGXAZ-1131_3_PM2,0.997767,0.988885,0.99999,ARIA_Stanza,Extended
PEN-F266756-PM2,KGXS-630,KiyoGXPM,3,TB6-06,PASSED,NULL,6/3/2026 4:05:28 PM,6/3/2026 4:17:23 PM,NULL,NULL,839-101612-054,NULL,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0.098,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.002,0,0,0,0,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.0138,50216.7,66112.5,83610.7,100498,116476,133202,167268,208471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16.8836,50401.6,66353.9,83871.1,100730,116756,133524,167668,208900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,205,NULL,8373.18,8389.28,NULL,NULL,95.9687,159.563,0.999996,0.999996,Installed,NULL,NULL,NULL,NULL,NULL,KGXS-630_3_PM2,0.998081,0.988885,0.99999,ARIA_Sopra,Extended
Gemini_KGXAZ-1184,KGXAZ-1184,KiyoGXPM,2.4,Zul Ismail,PASSED,,7/3/2026 2:25:14 AM,7/3/2026 2:46:04 AM,,,839-101612-054,,63,6,6,8,10,12,14,16,20,25,30,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.2172,46542.3,61282.3,77469.7,93213.6,108070,123542,155427,193544,232715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.3157,46657.9,61481.6,77787.9,93521.7,108365,123911,155780,194012,233135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.4,0.6,0.99,1,6670,8594,50,500,680,320,NULL,7749.45,7763.64,NULL,NULL,27.9375,112.688,0.999997,0.999996,TRUE,NULL,NULL,NULL,4.23738,0,KGXAZ-1184_3_PM5,0.998172,0.988885,0.99999,ARIA_Stanza,Extended
